Municipality,individual_prod_num,individual_prod_autonomous,individual_prod_in_business,educ_cannot_read_write,educ_can_read_write,educ_basic_1st_cycle,educ_basic_2nd_cycle,educ_basic_3rd_cycle,educ_secondary_agr,educ_secondary_not_agr,educ_polyt_or_superior_agr,educ_polyt_or_superior_not_agr,prof_only_practical,prof_short,prof_long,prof_short_and_long,prof_complete,agr_time_partial,agr_time_full,ext_imp_principal,ext_imp_secondary,ext_sit_employer,ext_sit_self_employed,ext_sit_employed_by_others,ext_sit_in_family,pastures_area_munic,pastures_mean_size_munic,land_rented,econ_0_2,econ_2_4,econ_4_8,econ_8_16,econ_16_40,econ_40_100,econ_above_100
Santo Tirso,790.0,0.9329113924050633,0.0670886075949367,0.14936708860759493,0.20126582278481012,0.45949367088607596,0.05189873417721519,0.05063291139240506,0.0037974683544303796,0.03291139240506329,0.0012658227848101266,0.049367088607594936,0.9481012658227848,0.010126582278481013,0.015189873417721518,0.021518987341772152,0.005063291139240506,0.6392405063291139,0.36075949367088606,0.23670886075949368,0.0012658227848101266,0.060759493670886074,0.03164556962025317,0.14556962025316456,0.0,30.0,1.5,0.2899283607248209,0.24556962025316456,0.32151898734177214,0.23164556962025318,0.10632911392405063,0.0759493670886076,0.017721518987341773,0.0012658227848101266
Trofa,327.0,0.944954128440367,0.05504587155963303,0.05198776758409786,0.04892966360856269,0.6819571865443425,0.10091743119266056,0.039755351681957186,0.01529051987767584,0.021406727828746176,0.0061162079510703364,0.03363914373088685,0.7614678899082569,0.0764525993883792,0.04892966360856269,0.09174311926605505,0.021406727828746176,0.23853211009174313,0.7614678899082569,0.1834862385321101,0.024464831804281346,0.04892966360856269,0.039755351681957186,0.11926605504587157,0.0,27.0,2.25,0.34495830174374525,0.14067278287461774,0.2415902140672783,0.1834862385321101,0.12232415902140673,0.23853211009174313,0.07339449541284404,0.0
Vieira do Minho,1177.0,0.9804587935429057,0.01954120645709431,0.13254035683942225,0.2982158028887001,0.45284621920135937,0.07816482582837724,0.016992353440951572,0.0016992353440951572,0.008496176720475786,0.0,0.011045029736618521,0.9413763806287171,0.027187765505522515,0.025488530161427356,0.004248088360237893,0.0016992353440951572,0.723874256584537,0.27612574341546303,0.12829226847918437,0.03313508920985556,0.018691588785046728,0.05012744265080714,0.08666100254885302,0.0016992353440951572,2872.0,5.512476007677543,0.022154648132059078,0.37892948173322005,0.3857264231096007,0.18521665250637212,0.037383177570093455,0.010195412064570943,0.002548853016142736,0.0
Vila Nova de Famalicão,1677.0,0.9230769230769231,0.07692307692307693,0.07692307692307693,0.16457960644007155,0.5163983303518187,0.11508646392367322,0.046511627906976744,0.0029815146094215863,0.0345855694692904,0.0017889087656529517,0.04114490161001789,0.9010137149672034,0.023255813953488372,0.04770423375074538,0.023255813953488372,0.004770423375074538,0.8491353607632678,0.15086463923673227,0.2599880739415623,0.0035778175313059034,0.06380441264162194,0.028622540250447227,0.16756112104949314,0.0011926058437686344,66.0,1.2941176470588236,0.2929259382265028,0.2504472271914132,0.31007751937984496,0.18962432915921287,0.10494931425163984,0.09421586165772212,0.04531902206320811,0.0029815146094215863
Vizela,202.0,0.8762376237623762,0.12376237623762376,0.2871287128712871,0.16336633663366337,0.40594059405940597,0.04455445544554455,0.01485148514851485,0.0,0.039603960396039604,0.0,0.04455445544554455,0.9356435643564357,0.024752475247524754,0.034653465346534656,0.0049504950495049506,0.0,0.41089108910891087,0.5891089108910891,0.3118811881188119,0.01485148514851485,0.07920792079207921,0.0297029702970297,0.21782178217821782,0.0,5.0,0.8333333333333334,0.40919037199124725,0.24257425742574257,0.400990099009901,0.19306930693069307,0.09900990099009901,0.04950495049504951,0.01485148514851485,0.0
Espinho,34.0,0.9705882352941176,0.029411764705882353,0.11764705882352941,0.14705882352941177,0.5588235294117647,0.11764705882352941,0.0,0.0,0.029411764705882353,0.0,0.029411764705882353,0.9411764705882353,0.058823529411764705,0.0,0.0,0.0,0.2647058823529412,0.7352941176470589,0.17647058823529413,0.0,0.029411764705882353,0.029411764705882353,0.11764705882352941,0.0,6.0,1.5,0.18604651162790697,0.3235294117647059,0.38235294117647056,0.2647058823529412,0.029411764705882353,0.0,0.0,0.0
Gondomar,774.0,0.9715762273901809,0.028423772609819122,0.082687338501292,0.16149870801033592,0.6098191214470284,0.06589147286821706,0.040051679586563305,0.002583979328165375,0.01937984496124031,0.002583979328165375,0.015503875968992248,0.8888888888888888,0.05813953488372093,0.023255813953488372,0.02454780361757106,0.00516795865633075,0.458656330749354,0.541343669250646,0.17958656330749354,0.00516795865633075,0.027131782945736434,0.041343669250646,0.11627906976744186,0.0,52.0,0.912280701754386,0.21534130893736805,0.32945736434108525,0.268733850129199,0.19896640826873385,0.13565891472868216,0.060723514211886306,0.006459948320413436,0.0
Maia,397.0,0.9773299748110831,0.022670025188916875,0.03526448362720403,0.09319899244332494,0.6448362720403022,0.10075566750629723,0.04785894206549118,0.0,0.04534005037783375,0.0,0.0327455919395466,0.7531486146095718,0.060453400503778336,0.04785894206549118,0.1385390428211587,0.0,0.22670025188916876,0.7732997481108312,0.163727959697733,0.007556675062972292,0.022670025188916875,0.04785894206549118,0.10075566750629723,0.0,9.0,0.75,0.3631319358816276,0.14609571788413098,0.25440806045340053,0.1889168765743073,0.1712846347607053,0.15365239294710328,0.07808564231738035,0.007556675062972292
Matosinhos,291.0,0.979381443298969,0.020618556701030927,0.06872852233676977,0.12714776632302405,0.5979381443298969,0.10309278350515463,0.07216494845360824,0.0,0.01718213058419244,0.003436426116838488,0.010309278350515464,0.7457044673539519,0.061855670103092786,0.061855670103092786,0.12714776632302405,0.003436426116838488,0.28865979381443296,0.711340206185567,0.10996563573883161,0.003436426116838488,0.020618556701030927,0.020618556701030927,0.07216494845360824,0.0,7.0,0.4375,0.5315391084945332,0.13402061855670103,0.20962199312714777,0.21305841924398625,0.15120274914089346,0.21993127147766323,0.07216494845360824,0.0
Póvoa de Varzim,1287.0,0.9378399378399378,0.06216006216006216,0.0644910644910645,0.13986013986013987,0.6348096348096348,0.13364413364413363,0.019425019425019424,0.000777000777000777,0.006216006216006216,0.0,0.000777000777000777,0.8337218337218337,0.052059052059052056,0.06682206682206682,0.046620046620046623,0.000777000777000777,0.30924630924630925,0.6907536907536908,0.15306915306915306,0.010878010878010878,0.021756021756021756,0.03263403263403263,0.10722610722610723,0.000777000777000777,20.0,1.25,0.43628719275549804,0.18492618492618493,0.21367521367521367,0.22921522921522922,0.19813519813519814,0.11499611499611499,0.053613053613053616,0.005439005439005439
Valongo,302.0,0.9635761589403974,0.03642384105960265,0.06622516556291391,0.19205298013245034,0.5662251655629139,0.09933774834437085,0.052980132450331126,0.0,0.009933774834437087,0.0,0.013245033112582781,0.7582781456953642,0.11258278145695365,0.033112582781456956,0.09602649006622517,0.0,0.3509933774834437,0.6490066225165563,0.23509933774834438,0.006622516556291391,0.08609271523178808,0.03642384105960265,0.11920529801324503,0.0,11.0,0.5,0.19096209912536444,0.31125827814569534,0.3344370860927152,0.17549668874172186,0.08609271523178808,0.0695364238410596,0.016556291390728478,0.006622516556291391
Vila do Conde,842.0,0.9216152019002375,0.07838479809976247,0.039192399049881234,0.09857482185273159,0.5285035629453682,0.18527315914489312,0.060570071258907364,0.011876484560570071,0.04513064133016627,0.00831353919239905,0.022565320665083134,0.6377672209026128,0.07125890736342043,0.11520190023752969,0.15558194774346792,0.020190023752969122,0.2826603325415677,0.7173396674584323,0.12707838479809977,0.0166270783847981,0.029691211401425176,0.023752969121140142,0.08907363420427554,0.0,38.0,1.1515151515151516,0.4181184668989547,0.10926365795724466,0.14133016627078385,0.1330166270783848,0.1163895486935867,0.2648456057007126,0.22446555819477435,0.010688836104513063
Vila Nova de Gaia,562.0,0.9590747330960854,0.04092526690391459,0.09252669039145907,0.14412811387900357,0.5854092526690391,0.0711743772241993,0.051601423487544484,0.0017793594306049821,0.023131672597864767,0.005338078291814947,0.02491103202846975,0.9128113879003559,0.05871886120996441,0.014234875444839857,0.0071174377224199285,0.0071174377224199285,0.4181494661921708,0.5818505338078291,0.23665480427046262,0.017793594306049824,0.07473309608540925,0.0498220640569395,0.1298932384341637,0.0,53.0,1.2325581395348837,0.2847399829497016,0.3167259786476868,0.2722419928825623,0.21352313167259787,0.1103202846975089,0.07651245551601424,0.008896797153024912,0.0017793594306049821
Amarante,2185.0,0.9784897025171625,0.021510297482837528,0.21647597254004577,0.21418764302059495,0.45675057208237985,0.041647597254004576,0.021052631578947368,0.0009153318077803204,0.010983981693363844,0.006407322654462242,0.031578947368421054,0.9537757437070938,0.019679633867276888,0.011899313501144164,0.007322654462242563,0.007322654462242563,0.717162471395881,0.282837528604119,0.23752860411899313,0.02700228832951945,0.042105263157894736,0.02745995423340961,0.1931350114416476,0.0004576659038901602,641.0,3.237373737373737,0.15962947005601033,0.27185354691075514,0.3327231121281464,0.25720823798627,0.09473684210526316,0.036613272311212815,0.006864988558352402,0.0
Baião,1887.0,0.9666136724960255,0.033386327503974564,0.2172760996290408,0.2485426603073662,0.43243243243243246,0.04292527821939587,0.018547959724430314,0.0021197668256491787,0.013248542660307366,0.0042395336512983575,0.02066772655007949,0.9676735559088501,0.012718600953895072,0.008479067302596715,0.0047694753577106515,0.006359300476947536,0.6327503974562798,0.3672496025437202,0.26338102808691044,0.0042395336512983575,0.04398516163222046,0.033386327503974564,0.17912029676735558,0.0,182.0,0.6946564885496184,0.10410958904109589,0.4472708002119767,0.3492315845257022,0.13195548489666137,0.0392156862745098,0.023317435082140965,0.00794912559618442,0.0010598834128245894
Cabeceiras de Basto,1256.0,0.9713375796178344,0.028662420382165606,0.23089171974522293,0.18869426751592358,0.42436305732484075,0.08996815286624203,0.02388535031847134,0.0,0.01592356687898089,0.003980891719745223,0.022292993630573247,0.9219745222929936,0.052547770700636945,0.016719745222929936,0.004777070063694267,0.003980891719745223,0.7937898089171974,0.20621019108280256,0.18869426751592358,0.02945859872611465,0.013535031847133758,0.059713375796178345,0.1449044585987261,0.0,3392.0,7.096234309623433,0.03700623700623701,0.2213375796178344,0.35509554140127386,0.3065286624203822,0.09156050955414012,0.022292993630573247,0.0031847133757961785,0.0
Castelo de Paiva,748.0,0.9866310160427807,0.013368983957219251,0.13903743315508021,0.18850267379679145,0.5147058823529411,0.09759358288770054,0.014705882352941176,0.0,0.014705882352941176,0.0,0.03074866310160428,0.93048128342246,0.04679144385026738,0.009358288770053475,0.013368983957219251,0.0,0.6938502673796791,0.30614973262032086,0.1858288770053476,0.0066844919786096255,0.017379679144385027,0.045454545454545456,0.12967914438502673,0.0,20.0,0.24390243902439024,0.2413793103448276,0.5040106951871658,0.3382352941176471,0.10160427807486631,0.0427807486631016,0.013368983957219251,0.0,0.0
Celorico de Basto,1764.0,0.9909297052154195,0.009070294784580499,0.22845804988662133,0.21541950113378686,0.46541950113378683,0.05045351473922902,0.01417233560090703,0.0017006802721088435,0.011904761904761904,0.0022675736961451248,0.01020408163265306,0.9506802721088435,0.03231292517006803,0.007369614512471655,0.005668934240362812,0.003968253968253968,0.4331065759637188,0.5668934240362812,0.1473922902494331,0.030045351473922902,0.02040816326530612,0.046485260770975055,0.10884353741496598,0.0,55.0,1.6666666666666667,0.1396381017412086,0.272108843537415,0.3758503401360544,0.24773242630385486,0.07256235827664399,0.026077097505668934,0.00510204081632653,0.0005668934240362812
Cinfães,1767.0,0.9852857951329937,0.014714204867006225,0.20316921335597057,0.25183927560837577,0.4487832484436899,0.07017543859649122,0.008488964346349746,0.0,0.00792303338992643,0.0,0.009620826259196379,0.9818902093944539,0.014148273910582909,0.001697792869269949,0.0022637238256932655,0.0,0.8285229202037352,0.17147707979626486,0.12224108658743633,0.03169213355970572,0.022637238256932653,0.022637238256932653,0.10696095076400679,0.0011318619128466328,2424.0,2.33976833976834,0.08168843000303674,0.4250141482739106,0.3967176004527448,0.1420486700622524,0.028862478777589132,0.007357102433503113,0.0,0.0
Felgueiras,1443.0,0.9591129591129591,0.040887040887040885,0.19057519057519057,0.19750519750519752,0.4864864864864865,0.040887040887040885,0.02564102564102564,0.003465003465003465,0.020097020097020097,0.004158004158004158,0.031185031185031187,0.9182259182259183,0.03465003465003465,0.020097020097020097,0.019404019404019403,0.007623007623007623,0.6770616770616771,0.3229383229383229,0.2910602910602911,0.031185031185031187,0.060291060291060294,0.05128205128205128,0.20928620928620928,0.0,13.0,1.4444444444444444,0.279986962190352,0.26888426888426886,0.30076230076230076,0.23215523215523215,0.12543312543312543,0.060291060291060294,0.011088011088011088,0.001386001386001386
Lousada,939.0,0.9499467518636848,0.05005324813631523,0.1703940362087327,0.16080937167199147,0.5122470713525027,0.055378061767838126,0.029818956336528223,0.003194888178913738,0.022364217252396165,0.005324813631522897,0.04046858359957402,0.8572949946751863,0.06389776357827476,0.03301384451544196,0.03727369542066028,0.008519701810436636,0.6198083067092651,0.3801916932907348,0.28434504792332266,0.026624068157614485,0.059637912673056445,0.051118210862619806,0.20021299254526093,0.0,24.0,1.5,0.4223027375201288,0.2566560170394036,0.2736954206602769,0.25133120340788073,0.14376996805111822,0.059637912673056445,0.012779552715654952,0.002129925452609159
Marco de Canaveses,1746.0,0.9392898052691867,0.06071019473081329,0.22852233676975944,0.22336769759450173,0.4427262313860252,0.032073310423825885,0.01718213058419244,0.0057273768613974796,0.018327605956471937,0.005154639175257732,0.026918671248568157,0.9450171821305842,0.028064146620847653,0.008018327605956471,0.008018327605956471,0.010882016036655211,0.49942726231386025,0.5005727376861397,0.2268041237113402,0.024627720504009163,0.054982817869415807,0.030355097365406643,0.16494845360824742,0.001145475372279496,473.0,0.9895397489539748,0.22986478542034097,0.34421534936998854,0.347651775486827,0.20389461626575028,0.06414662084765177,0.03436426116838488,0.005154639175257732,0.000572737686139748
Mondim de Basto,789.0,0.9885931558935361,0.011406844106463879,0.20532319391634982,0.26996197718631176,0.4055766793409379,0.07984790874524715,0.021546261089987327,0.0038022813688212928,0.0076045627376425855,0.0012674271229404308,0.005069708491761723,0.9125475285171103,0.05449936628643853,0.012674271229404309,0.015209125475285171,0.005069708491761723,0.5804816223067174,0.41951837769328265,0.13181242078580482,0.022813688212927757,0.019011406844106463,0.02788339670468948,0.10392902408111533,0.0025348542458808617,3759.0,15.218623481781375,0.009268198493917745,0.2826362484157161,0.37515842839036756,0.22813688212927757,0.07984790874524715,0.026615969581749048,0.0076045627376425855,0.0
Paços de Ferreira,601.0,0.9534109816971714,0.04658901830282862,0.1497504159733777,0.14143094841930118,0.6089850249584027,0.03494176372712146,0.019966722129783693,0.0033277870216306157,0.011647254575707155,0.0066555740432612314,0.02329450915141431,0.9234608985024958,0.029950083194675542,0.024958402662229616,0.011647254575707155,0.009983361064891847,0.8801996672212978,0.11980033277870217,0.2612312811980033,0.0066555740432612314,0.03993344425956739,0.06988352745424292,0.1497504159733777,0.008319467554076539,59.0,1.7878787878787878,0.32909379968203495,0.34775374376039936,0.33277870216306155,0.20133111480865223,0.07154742096505824,0.03993344425956739,0.0066555740432612314,0.0
Paredes,1175.0,0.9574468085106383,0.0425531914893617,0.10127659574468086,0.20595744680851064,0.5582978723404255,0.05446808510638298,0.02553191489361702,0.0,0.029787234042553193,0.002553191489361702,0.022127659574468085,0.9319148936170213,0.020425531914893616,0.023829787234042554,0.02127659574468085,0.002553191489361702,0.6417021276595745,0.35829787234042554,0.21872340425531914,0.01446808510638298,0.05787234042553192,0.0451063829787234,0.12595744680851065,0.000851063829787234,33.0,1.1,0.29220489977728287,0.2902127659574468,0.38638297872340427,0.20170212765957446,0.08595744680851064,0.029787234042553193,0.005957446808510639,0.0
Penafiel,1864.0,0.9431330472103004,0.05686695278969957,0.18401287553648069,0.1968884120171674,0.48605150214592274,0.05740343347639485,0.015021459227467811,0.001609442060085837,0.023068669527896997,0.003218884120171674,0.03272532188841202,0.9297210300429185,0.04130901287553648,0.011802575107296138,0.012339055793991416,0.004828326180257511,0.578862660944206,0.421137339055794,0.27253218884120173,0.016630901287553648,0.048283261802575105,0.03755364806866953,0.20064377682403434,0.0,53.0,0.6708860759493671,0.2644983123657564,0.32027896995708155,0.37875536480686695,0.194206008583691,0.07027896995708155,0.028433476394849784,0.006974248927038627,0.001072961373390558
Resende,1230.0,0.9682926829268292,0.03170731707317073,0.23658536585365852,0.22601626016260162,0.4138211382113821,0.061788617886178863,0.01707317073170732,0.0,0.013008130081300813,0.0024390243902439024,0.02926829268292683,0.9439024390243902,0.034959349593495934,0.012195121951219513,0.0065040650406504065,0.0024390243902439024,0.7560975609756098,0.24390243902439024,0.1910569105691057,0.0886178861788618,0.02926829268292683,0.03983739837398374,0.2097560975609756,0.0008130081300813008,1836.0,4.445520581113802,0.045562130177514794,0.4032520325203252,0.3065040650406504,0.15772357723577235,0.07723577235772358,0.04390243902439024,0.01056910569105691,0.0008130081300813008
Ribeira de Pena,879.0,0.9840728100113766,0.015927189988623434,0.24800910125142206,0.21160409556313994,0.4402730375426621,0.053469852104664393,0.02957906712172924,0.0022753128555176336,0.004550625711035267,0.0,0.010238907849829351,0.931740614334471,0.02502844141069397,0.017064846416382253,0.023890784982935155,0.0022753128555176336,0.5972696245733788,0.40273037542662116,0.1342434584755404,0.03981797497155859,0.01820250284414107,0.03299203640500569,0.1012514220705347,0.0,1270.0,2.8539325842696632,0.13328656611715187,0.2445961319681456,0.35494880546075086,0.26393629124004553,0.10580204778156997,0.02844141069397042,0.0022753128555176336,0.0
Arouca,1678.0,0.9886769964243146,0.01132300357568534,0.1364719904648391,0.16448152562574495,0.5941597139451729,0.07270560190703218,0.013706793802145411,0.0011918951132300357,0.007151370679380214,0.0005959475566150178,0.009535160905840286,0.9570917759237187,0.02264600715137068,0.013110846245530394,0.005363528009535161,0.0017878426698450535,0.35458879618593564,0.6454112038140644,0.1573301549463647,0.008939213349225268,0.017878426698450536,0.028605482717520857,0.11740166865315853,0.0005959475566150178,1325.0,2.8251599147121533,0.09882268997502676,0.43921334922526817,0.34803337306317045,0.13170441001191896,0.045887961859356376,0.03158522050059595,0.0029797377830750892,0.0005959475566150178
Oliveira de Azeméis,1056.0,0.9696969696969697,0.030303030303030304,0.09943181818181818,0.21212121212121213,0.5691287878787878,0.08049242424242424,0.014204545454545454,0.000946969696969697,0.010416666666666666,0.001893939393939394,0.011363636363636364,0.9232954545454546,0.043560606060606064,0.01231060606060606,0.017992424242424244,0.002840909090909091,0.5662878787878788,0.4337121212121212,0.21022727272727273,0.003787878787878788,0.029356060606060608,0.048295454545454544,0.12973484848484848,0.000946969696969697,58.0,0.38666666666666666,0.3145925457991156,0.3873106060606061,0.3106060606060606,0.1240530303030303,0.07481060606060606,0.07575757575757576,0.026515151515151516,0.000946969696969697
Santa Maria da Feira,976.0,0.9877049180327869,0.012295081967213115,0.13114754098360656,0.22643442622950818,0.555327868852459,0.05327868852459016,0.01331967213114754,0.0,0.007172131147540984,0.0010245901639344263,0.012295081967213115,0.9549180327868853,0.018442622950819672,0.014344262295081968,0.011270491803278689,0.0010245901639344263,0.7663934426229508,0.2336065573770492,0.16086065573770492,0.012295081967213115,0.0430327868852459,0.03483606557377049,0.0942622950819672,0.0010245901639344263,27.0,1.2272727272727273,0.15991471215351813,0.4918032786885246,0.3391393442622951,0.10040983606557377,0.035860655737704916,0.025614754098360656,0.007172131147540984,0.0
Vale de Cambra,1337.0,0.9955123410620793,0.004487658937920718,0.087509349289454,0.193717277486911,0.6207928197456993,0.06282722513089005,0.014210919970082274,0.0,0.005983545250560957,0.0007479431563201197,0.014210919970082274,0.9655946148092744,0.020942408376963352,0.011219147344801795,0.0014958863126402393,0.0007479431563201197,0.3530291697830965,0.6469708302169035,0.225130890052356,0.005235602094240838,0.025430067314884067,0.031413612565445025,0.17352281226626776,0.0,145.0,0.2504317789291883,0.05414438502673797,0.44203440538519073,0.4128646222887061,0.1219147344801795,0.01944652206432311,0.0037397157816005983,0.0,0.0
Águeda,2273.0,0.98152221733392,0.01847778266608007,0.06467223933128025,0.17773867135943686,0.6401231852177739,0.0664320281566212,0.02375714914210295,0.0004399472063352398,0.019797624285085788,0.0,0.007039155301363837,0.9824021117465904,0.011438627364716234,0.0026396832380114386,0.0030796304443466782,0.0004399472063352398,0.9133304003519578,0.08666959964804223,0.4267487901451826,0.01627804663440387,0.061152661680598325,0.08095028596568411,0.29564452265728114,0.0013198416190057193,117.0,0.4698795180722892,0.0741687979539642,0.6933567971843378,0.22965244170699517,0.05323361196656401,0.013638363396392433,0.008358996920369555,0.0017597888253409592,0.0
Albergaria-a-Velha,982.0,0.9348268839103869,0.06517311608961303,0.09470468431771895,0.18737270875763748,0.5855397148676171,0.09572301425661914,0.018329938900203666,0.0010183299389002036,0.008146639511201629,0.003054989816700611,0.006109979633401222,0.9684317718940937,0.008146639511201629,0.017311608961303463,0.002036659877800407,0.004073319755600814,0.7983706720977597,0.20162932790224034,0.3380855397148676,0.04684317718940937,0.026476578411405296,0.07331975560081466,0.28411405295315684,0.0,584.0,1.8080495356037152,0.1254032258064516,0.5162932790224033,0.2820773930753564,0.12830957230142567,0.03767820773930754,0.0274949083503055,0.006109979633401222,0.0
Anadia,2735.0,0.9747714808043876,0.02522851919561243,0.06617915904936014,0.14990859232175502,0.6186471663619744,0.06508226691042047,0.04241316270566728,0.0043875685557586835,0.02522851919561243,0.0032906764168190127,0.02486288848263254,0.9656307129798903,0.014625228519195612,0.006581352833638025,0.005484460694698354,0.007678244972577696,0.826691042047532,0.173308957952468,0.4424131627056673,0.0263254113345521,0.07861060329067641,0.07349177330895795,0.31480804387568556,0.00036563071297989033,95.0,5.0,0.14911193721602645,0.6351005484460694,0.2420475319926874,0.08190127970749543,0.025959780621572212,0.0113345521023766,0.0021937842778793418,0.0010968921389396709
Aveiro,1159.0,0.8981880931837791,0.10181190681622088,0.06643658326143227,0.19499568593615185,0.6074201898188093,0.08541846419327007,0.02070750647109577,0.001725625539257981,0.011216566005176877,0.003451251078515962,0.008628127696289905,0.9465056082830026,0.015530629853321829,0.023295944779982744,0.009490940465918895,0.005176876617773943,0.727351164797239,0.272648835202761,0.25884383088869717,0.04486626402070751,0.026747195858498704,0.03968938740293356,0.23382226056945643,0.0,470.0,0.9915611814345991,0.23506261180679786,0.4987057808455565,0.28386540120793785,0.12251941328731665,0.05004314063848145,0.03537532355478861,0.008628127696289905,0.0008628127696289905
Estarreja,1122.0,0.9064171122994652,0.09358288770053476,0.053475935828877004,0.13458110516934046,0.6506238859180036,0.10427807486631016,0.036541889483065956,0.00267379679144385,0.011586452762923352,0.00089126559714795,0.0053475935828877,0.9055258467023173,0.04634581105169341,0.023172905525846704,0.0213903743315508,0.0035650623885918,0.9055258467023173,0.0944741532976827,0.21390374331550802,0.02406417112299465,0.0213903743315508,0.040106951871657755,0.17647058823529413,0.0,461.0,1.0453514739229024,0.21406052963430014,0.4197860962566845,0.2415329768270945,0.1586452762923351,0.0962566844919786,0.0677361853832442,0.016042780748663103,0.0
Ílhavo,277.0,0.9097472924187726,0.09025270758122744,0.09025270758122744,0.3176895306859206,0.5090252707581228,0.04693140794223827,0.01444043321299639,0.0036101083032490976,0.010830324909747292,0.0,0.007220216606498195,0.9530685920577617,0.010830324909747292,0.021660649819494584,0.010830324909747292,0.0036101083032490976,0.5090252707581228,0.49097472924187724,0.1371841155234657,0.09025270758122744,0.01444043321299639,0.04693140794223827,0.16606498194945848,0.0,56.0,1.0566037735849056,0.27586206896551724,0.4296028880866426,0.2851985559566787,0.18772563176895307,0.05054151624548736,0.036101083032490974,0.010830324909747292,0.0
Mealhada,1436.0,0.9380222841225627,0.06197771587743733,0.054317548746518104,0.12395543175487465,0.6573816155988857,0.06197771587743733,0.04456824512534819,0.0006963788300835655,0.023676880222841225,0.004874651810584958,0.028551532033426183,0.9547353760445683,0.027158774373259052,0.005571030640668524,0.006963788300835654,0.005571030640668524,0.7332869080779945,0.2667130919220056,0.44846796657381616,0.0020891364902506965,0.05501392757660167,0.10376044568245125,0.2917827298050139,0.0,13.0,0.6842105263157895,0.12419871794871795,0.6622562674094707,0.22493036211699163,0.08844011142061281,0.01532033426183844,0.006963788300835654,0.0006963788300835655,0.001392757660167131
Murtosa,376.0,0.8111702127659575,0.18882978723404256,0.04521276595744681,0.23670212765957446,0.5877659574468085,0.10638297872340426,0.007978723404255319,0.0,0.007978723404255319,0.005319148936170213,0.0026595744680851063,0.8696808510638298,0.0398936170212766,0.07180851063829788,0.013297872340425532,0.005319148936170213,0.3670212765957447,0.6329787234042553,0.15691489361702127,0.007978723404255319,0.005319148936170213,0.05319148936170213,0.10638297872340426,0.0,110.0,0.7382550335570469,0.5132275132275133,0.3058510638297872,0.23138297872340424,0.18085106382978725,0.13297872340425532,0.11702127659574468,0.031914893617021274,0.0
Oliveira do Bairro,1611.0,0.9565487274984482,0.043451272501551834,0.06952203600248293,0.14214773432650527,0.6573556797020484,0.06952203600248293,0.019242706393544383,0.002482929857231533,0.013656114214773432,0.0031036623215394167,0.022967101179391682,0.9702048417132216,0.006207324643078833,0.008690254500310366,0.00931098696461825,0.00558659217877095,0.909993792675357,0.09000620732464308,0.3531967721911856,0.0037243947858473,0.05772811918063315,0.07386716325263812,0.21849782743637491,0.0006207324643078833,123.0,0.412751677852349,0.16415478615071283,0.6350093109869647,0.234016139044072,0.07883302296710118,0.027932960893854747,0.02110490378646803,0.002482929857231533,0.0
Ovar,622.0,0.927652733118971,0.07234726688102894,0.05305466237942122,0.15112540192926044,0.6366559485530546,0.10932475884244373,0.027331189710610933,0.001607717041800643,0.01607717041800643,0.001607717041800643,0.003215434083601286,0.8697749196141479,0.05144694533762058,0.05627009646302251,0.01929260450160772,0.003215434083601286,0.8520900321543409,0.14790996784565916,0.2572347266881029,0.022508038585209004,0.027331189710610933,0.03215434083601286,0.21864951768488747,0.0,15.0,0.625,0.22421281216069489,0.32315112540192925,0.26688102893890675,0.16559485530546625,0.09485530546623794,0.12218649517684887,0.027331189710610933,0.0
Sever do Vouga,710.0,0.9267605633802817,0.07323943661971831,0.05352112676056338,0.19718309859154928,0.6112676056338028,0.11971830985915492,0.009859154929577466,0.0,0.005633802816901409,0.0014084507042253522,0.0014084507042253522,0.8732394366197183,0.09436619718309859,0.030985915492957747,0.0,0.0014084507042253522,0.476056338028169,0.523943661971831,0.18028169014084508,0.09577464788732394,0.01267605633802817,0.07605633802816901,0.18732394366197183,0.0,78.0,0.8965517241379308,0.11915367483296214,0.6338028169014085,0.2704225352112676,0.059154929577464786,0.018309859154929577,0.009859154929577466,0.0028169014084507044,0.0
Vagos,2061.0,0.9587578845220767,0.041242115477923336,0.10625909752547306,0.20912178554099953,0.5793304221251819,0.07180980106744299,0.018437651625424552,0.0009704027171276079,0.006307617661329452,0.001455604075691412,0.006307617661329452,0.9650655021834061,0.011644832605531296,0.008733624454148471,0.012130033964095099,0.0024260067928190197,0.745269286754003,0.2547307132459971,0.2590975254730713,0.038330907326540514,0.046579330422125184,0.038330907326540514,0.21251819505094613,0.0,286.0,0.6514806378132119,0.12489258092237181,0.4027171276079573,0.3056768558951965,0.1950509461426492,0.06744298884036876,0.024745269286754003,0.002911208151382824,0.0009704027171276079
Cantanhede,4447.0,0.969417584888689,0.030582415111310997,0.07173375309197212,0.19631212053069486,0.5873622666966495,0.08342702945806162,0.025185518326961996,0.00022487069934787497,0.013717112660220373,0.0031481897908702495,0.0188891387452215,0.9480548684506409,0.02990780301326737,0.00944456937261075,0.009219698673262874,0.0033730604902181245,0.7476950753316843,0.2523049246683157,0.34067910951203056,0.021812457836743872,0.0350798290982685,0.07713064987632111,0.24061164830222623,0.0,49.0,1.0425531914893618,0.09437343208696691,0.49201709017315043,0.2723184169102766,0.15763436024286034,0.05711715763436024,0.01798965594783,0.0026984483921744995,0.0
