Municipality,individual_prod_num,individual_prod_autonomous,individual_prod_in_business,educ_cannot_read_write,educ_can_read_write,educ_basic_1st_cycle,educ_basic_2nd_cycle,educ_basic_3rd_cycle,educ_secondary_agr,educ_secondary_not_agr,educ_polyt_or_superior_agr,educ_polyt_or_superior_not_agr,prof_only_practical,prof_short,prof_long,prof_short_and_long,prof_complete,agr_time_partial,agr_time_full,ext_imp_principal,ext_imp_secondary,ext_sit_employer,ext_sit_self_employed,ext_sit_employed_by_others,ext_sit_in_family
Sabrosa,1383.0,0.8561099060014461,0.14389009399855388,0.1381055676066522,0.13376717281272596,0.5545914678235719,0.0549530007230658,0.03976861894432393,0.0021691973969631237,0.023138105567606652,0.005784526391901663,0.04772234273318872,0.9681851048445409,0.008676789587852495,0.007953723788864787,0.0072306579898770785,0.007953723788864787,0.9725234996384671,0.0274765003615329,0.3398409255242227,0.02386117136659436,0.03976861894432393,0.05278380332610268,0.26970354302241506,0.0007230657989877079
Santa Marta de Penaguião,1467.0,0.7021131561008862,0.29788684389911385,0.13496932515337423,0.15064758009543286,0.5064758009543285,0.06066802999318337,0.04158145875937287,0.006816632583503749,0.04158145875937287,0.006816632583503749,0.050443081117927745,0.9665985003408316,0.010224948875255624,0.0054533060668029995,0.00408997955010225,0.013633265167007498,0.9263803680981595,0.0736196319018405,0.36946148602590323,0.04430811179277437,0.05794137695978187,0.05521472392638037,0.29788684389911385,0.0006816632583503749
São João da Pesqueira,2150.0,0.8013953488372093,0.1986046511627907,0.14651162790697675,0.2,0.46,0.09116279069767441,0.035813953488372095,0.0009302325581395349,0.019069767441860466,0.004651162790697674,0.04186046511627907,0.9293023255813954,0.024651162790697675,0.03348837209302326,0.0069767441860465115,0.005581395348837209,0.9883720930232558,0.011627906976744186,0.3241860465116279,0.060930232558139535,0.05069767441860465,0.037209302325581395,0.2958139534883721,0.00046511627906976747
Sernancelhe,1153.0,0.9913269731136166,0.008673026886383347,0.20294882914137033,0.17866435385949697,0.49956634865568084,0.06504770164787511,0.01647875108412836,0.0,0.020815264527320035,0.0,0.01647875108412836,0.9705117085862967,0.01821335646140503,0.008673026886383347,0.0026019080659150044,0.0,0.98438855160451,0.015611448395490026,0.23590633130962707,0.031222896790980052,0.04163052905464007,0.062445793581960105,0.16131830008673026,0.0
Tabuaço,1287.0,0.9759129759129759,0.024087024087024088,0.1686091686091686,0.1686091686091686,0.48795648795648794,0.08624708624708624,0.03263403263403263,0.004662004662004662,0.022533022533022532,0.003885003885003885,0.024864024864024864,0.9627039627039627,0.01320901320901321,0.010878010878010878,0.004662004662004662,0.008547008547008548,0.9728049728049728,0.027195027195027196,0.3162393162393162,0.01554001554001554,0.048174048174048176,0.046620046620046623,0.23543123543123542,0.0
Tarouca,921.0,0.9706840390879479,0.029315960912052116,0.1737242128121607,0.23127035830618892,0.4788273615635179,0.06840390879478828,0.02062975027144408,0.0,0.009771986970684038,0.0,0.01737242128121607,0.9098805646036916,0.05754614549402823,0.018458197611292075,0.014115092290988056,0.0,0.738327904451683,0.26167209554831705,0.22149837133550487,0.02062975027144408,0.03257328990228013,0.04668838219326819,0.16178067318132464,0.0
Torre de Moncorvo,2174.0,0.9553817847286109,0.04461821527138914,0.17939282428702852,0.16375344986200552,0.4834406623735051,0.06209751609935603,0.03403863845446182,0.004599816007359705,0.020699172033118676,0.005059797608095676,0.046918123275068994,0.9632014719411224,0.017479300827966882,0.0068997240110395585,0.0027598896044158236,0.009659613615455382,0.9613615455381784,0.03863845446182153,0.2828886844526219,0.03035878564857406,0.03403863845446182,0.02483900643974241,0.25390984360625574,0.0
Vila Flor,1841.0,0.9532862574687669,0.046713742531233025,0.15046170559478544,0.1276480173818577,0.5078761542639869,0.09668658337859859,0.033134166214014125,0.0027159152634437804,0.034220532319391636,0.005431830526887561,0.04182509505703422,0.9201520912547528,0.030418250950570342,0.024443237370994023,0.01683867463335144,0.008147745790331342,0.9695817490494296,0.030418250950570342,0.3367734926670288,0.047256925583921784,0.03367734926670288,0.051059206952743075,0.29440521455730584,0.0005431830526887561
Vila Nova de Foz Côa,2321.0,0.8724687634640241,0.12753123653597587,0.17837139164153382,0.13183972425678586,0.5023696682464455,0.056010340370529946,0.04480827229642396,0.005170185264971995,0.01981904351572598,0.003015941404566997,0.058595433003015944,0.9642395519172771,0.006462731581214994,0.014648858250753986,0.006462731581214994,0.008186126669538992,0.970271434726411,0.02972856527358897,0.27401981904351574,0.020249892287806978,0.02240413614821198,0.05730288668677294,0.21283929340801377,0.00043084877208099956
Vila Real,3276.0,0.9481074481074481,0.051892551892551896,0.17155067155067155,0.1974969474969475,0.49786324786324787,0.04884004884004884,0.035103785103785104,0.0006105006105006105,0.023504273504273504,0.0027472527472527475,0.022283272283272284,0.9700854700854701,0.013125763125763126,0.008547008547008548,0.004884004884004884,0.003357753357753358,0.8647741147741148,0.13522588522588522,0.2554945054945055,0.03418803418803419,0.03327228327228327,0.041819291819291816,0.21367521367521367,0.0
Alfândega da Fé,1366.0,0.9597364568081991,0.04026354319180088,0.1698389458272328,0.13543191800878476,0.4890190336749634,0.06661786237188873,0.03733528550512445,0.0036603221083455345,0.03513909224011713,0.008052708638360176,0.05490483162518302,0.9253294289897511,0.032210834553440704,0.024158125915080528,0.006588579795021962,0.01171303074670571,0.9838945827232797,0.016105417276720352,0.27013177159590046,0.0424597364568082,0.030014641288433383,0.0527086383601757,0.22840409956076135,0.0
Boticas,1324.0,0.9856495468277946,0.014350453172205438,0.22205438066465258,0.1933534743202417,0.4826283987915408,0.0702416918429003,0.013595166163141994,0.0022658610271903325,0.006797583081570997,0.0030211480362537764,0.006042296072507553,0.9199395770392749,0.014350453172205438,0.05060422960725076,0.009818731117824773,0.005287009063444109,0.9599697885196374,0.04003021148036254,0.11253776435045318,0.012084592145015106,0.015105740181268883,0.026435045317220542,0.08157099697885196,0.0
Bragança,4049.0,0.995307483329217,0.004692516670782909,0.18029142998271178,0.1622622869844406,0.4932081995554458,0.08174857989627068,0.03383551494196098,0.0024697456162015314,0.018276117559891333,0.0037046184243022967,0.024203507038775007,0.9572734008397135,0.021486786860953323,0.012348728081007657,0.002716720177821684,0.0061743640405038285,0.9812299333168684,0.018770066683131637,0.21832551247221535,0.010372931588046431,0.0237095579155347,0.039021980735984195,0.16448505803902197,0.0
Chaves,5466.0,0.9897548481522137,0.010245151847786316,0.18276619099890232,0.2199048664471277,0.49176728869374314,0.04903036955726308,0.030369557263080865,0.0009147457006952067,0.014635931211123308,0.002012440541529455,0.008598609586534944,0.9723746798390047,0.006403219904866447,0.012989388949871936,0.005305525064032199,0.0029271862422246614,0.9121844127332601,0.08781558726673985,0.19447493596780094,0.01664837175265276,0.0243322356384925,0.040980607391145264,0.14361507500914747,0.0
Macedo de Cavaleiros,3174.0,0.996219281663516,0.003780718336483932,0.21172022684310018,0.18147448015122875,0.4735349716446125,0.06143667296786389,0.02488972904851922,0.002205419029615627,0.0129174543163201,0.005040957781978576,0.026780088216761186,0.9738500315059861,0.006616257088846881,0.010081915563957152,0.002205419029615627,0.007246376811594203,0.9993698802772527,0.000630119722747322,0.26937618147448017,0.020478890989287964,0.03371140516698173,0.05954631379962193,0.1956521739130435,0.0
Miranda do Douro,1716.0,0.9924242424242424,0.007575757575757576,0.13752913752913754,0.20687645687645687,0.486013986013986,0.0944055944055944,0.03496503496503497,0.0034965034965034965,0.015151515151515152,0.005827505827505828,0.015734265734265736,0.9236596736596736,0.037296037296037296,0.02097902097902098,0.008741258741258742,0.009324009324009324,0.9848484848484849,0.015151515151515152,0.24533799533799533,0.023310023310023312,0.02972027972027972,0.05652680652680653,0.18065268065268064,0.0011655011655011655
Mirandela,3724.0,0.9785177228786252,0.021482277121374866,0.1895810955961332,0.18313641245972073,0.4452201933404941,0.07814178302900107,0.036519871106337275,0.00510204081632653,0.018259935553168637,0.006176154672395274,0.0378625134264232,0.9535445757250268,0.008592910848549946,0.02040816326530612,0.006176154672395274,0.011278195488721804,0.984156820622986,0.015843179377013964,0.2972610096670247,0.0322234156820623,0.04672395273899033,0.04967776584317938,0.231203007518797,0.0002685284640171858
Mogadouro,2685.0,0.9746741154562384,0.02532588454376164,0.16759776536312848,0.17355679702048418,0.45996275605214154,0.09534450651769087,0.03649906890130354,0.00558659217877095,0.02160148975791434,0.0059590316573556795,0.03389199255121043,0.9027932960893855,0.03873370577281192,0.0297951582867784,0.01713221601489758,0.01154562383612663,0.9757914338919925,0.024208566108007448,0.2711359404096834,0.01824953445065177,0.02011173184357542,0.061452513966480445,0.2074487895716946,0.00037243947858472997
Montalegre,2434.0,0.9909613804437141,0.009038619556285949,0.23459326211996714,0.18816762530813474,0.4560394412489729,0.08134757600657354,0.020542317173377157,0.0016433853738701725,0.009860312243221035,0.003286770747740345,0.0045193097781429745,0.9009860312243221,0.01848808545603944,0.04519309778142974,0.030402629416598194,0.0049301561216105174,0.7259654889071487,0.27403451109285126,0.11010682004930156,0.02629416598192276,0.01602300739523418,0.03656532456861134,0.080936729663106,0.002054231717337716
Murça,1424.0,0.9803370786516854,0.019662921348314606,0.14606741573033707,0.15660112359550563,0.5,0.06882022471910113,0.054775280898876406,0.0035112359550561797,0.023876404494382022,0.0035112359550561797,0.042837078651685394,0.9459269662921348,0.018960674157303372,0.01544943820224719,0.012640449438202247,0.007022471910112359,0.9908707865168539,0.009129213483146067,0.29353932584269665,0.026685393258426966,0.04985955056179775,0.033707865168539325,0.23595505617977527,0.0
Valpaços,4834.0,0.985519238725693,0.014480761274306992,0.1909391808026479,0.19507654116673562,0.5134464211832851,0.05151013653289201,0.019445593711212246,0.0002068680182043856,0.01220521307405875,0.003103020273065784,0.01406702523789822,0.977451386015722,0.006206040546131568,0.009515928837401738,0.003516756309474555,0.0033098882912701694,0.9609019445593712,0.03909805544062888,0.22486553578816715,0.022755482002482418,0.03764997931319818,0.05730244104261481,0.15122052130740588,0.0002068680182043856
Vila Pouca de Aguiar,1913.0,0.9921589127025614,0.007841087297438577,0.20020909566126502,0.2488238369053842,0.47569262937794043,0.048614741244119186,0.013068478829064296,0.0005227391531625719,0.007841087297438577,0.0010454783063251437,0.004181913225300575,0.9665446941975954,0.00575013068478829,0.013591217982226868,0.012545739675901725,0.0015682174594877157,0.7428123366440146,0.25718766335598536,0.14636696288552012,0.01620491374803973,0.02247778358599059,0.042341871406168324,0.09775222164140095,0.0
Vimioso,1417.0,0.9908256880733946,0.009174311926605505,0.21100917431192662,0.20324629498941427,0.45306986591390264,0.07127734650670431,0.02328863796753705,0.0007057163020465773,0.014820042342978124,0.004234297812279464,0.01834862385321101,0.9308398023994354,0.033168666196189134,0.021877205363443897,0.009174311926605505,0.004940014114326041,1.0,0.0,0.22159491884262528,0.01058574453069866,0.027522935779816515,0.08539167254763586,0.11856033874382499,0.0007057163020465773
Vinhais,2543.0,0.9996067636649626,0.00039323633503735744,0.1828548957923712,0.19150609516319309,0.47817538340542665,0.10460086511993708,0.02005505308690523,0.00039323633503735744,0.009437672040896579,0.0015729453401494297,0.011403853716083366,0.9528116397955171,0.03106567046795124,0.01219032638615808,0.001966181675186787,0.001966181675186787,0.9984270546598506,0.0015729453401494297,0.1553283523397562,0.025167125442390876,0.02202123476209202,0.051120723554856466,0.10499410145497444,0.0011797090051120724
Alcobaça,3097.0,0.9706167258637391,0.0293832741362609,0.12980303519535033,0.12948014207297384,0.6176945431062318,0.061995479496286726,0.033580884727155313,0.0022602518566354536,0.014207297384565708,0.004520503713270907,0.006457862447529867,0.8950597352276396,0.06038101388440426,0.022602518566354538,0.01517597675169519,0.006780755569906361,0.7965773329028092,0.20342266709719084,0.3768162738133678,0.046173716499838556,0.06231837261866322,0.08653535679690022,0.27219890216338394,0.00032289312237649337
Alenquer,2637.0,0.9704209328782708,0.02957906712172924,0.2229806598407281,0.12665908229048162,0.5127038301099734,0.054986727341676145,0.034888130451270385,0.0026545316647705727,0.023132347364429276,0.004550625711035267,0.017444065225635193,0.9355328024270004,0.038680318543799774,0.011376564277588168,0.00720515737580584,0.00720515737580584,0.9552521805081532,0.044747819491846794,0.4592339780053091,0.03337125521425863,0.0583996966249526,0.07053469852104664,0.3598786499810391,0.0022753128555176336
Arruda dos Vinhos,785.0,0.975796178343949,0.024203821656050957,0.1821656050955414,0.11464968152866242,0.5630573248407643,0.07261146496815286,0.02165605095541401,0.0025477707006369425,0.02165605095541401,0.005095541401273885,0.016560509554140127,0.9668789808917198,0.012738853503184714,0.008917197452229299,0.003821656050955414,0.007643312101910828,0.9184713375796179,0.08152866242038216,0.41656050955414015,0.0012738853503184713,0.06878980891719745,0.10573248407643313,0.24203821656050956,0.0
Bombarral,1107.0,0.9250225835591689,0.07497741644083107,0.16892502258355918,0.12827461607949414,0.5103884372177055,0.0957542908762421,0.04968383017163505,0.005420054200542005,0.018970189701897018,0.005420054200542005,0.017163504968383016,0.7579042457091237,0.12285456187895212,0.06142728093947606,0.04697380307136405,0.01084010840108401,0.7127371273712737,0.2872628726287263,0.2944896115627823,0.0948509485094851,0.037037037037037035,0.06775067750677506,0.2809394760614273,0.0
Cadaval,1655.0,0.9589123867069487,0.04108761329305136,0.14622356495468278,0.113595166163142,0.5637462235649546,0.08700906344410876,0.04954682779456193,0.0036253776435045317,0.02054380664652568,0.005438066465256798,0.01027190332326284,0.8181268882175227,0.1148036253776435,0.024773413897280966,0.03323262839879154,0.00906344410876133,0.9039274924471299,0.09607250755287008,0.3740181268882175,0.056797583081571,0.04471299093655589,0.07190332326283988,0.31238670694864046,0.0012084592145015106
Caldas da Rainha,2246.0,0.9550311665182547,0.044968833481745324,0.1709706144256456,0.1460373998219056,0.5547640249332146,0.06544968833481746,0.0365093499554764,0.0026714158504007124,0.013357079252003561,0.006233303650934996,0.004007123775601068,0.8552983081032948,0.07123775601068566,0.04853072128227961,0.016028495102404273,0.008904719501335707,0.7048085485307213,0.2951914514692787,0.323686553873553,0.04808548530721282,0.040516473731077474,0.07390917186108638,0.25467497773820125,0.002226179875333927
Lourinhã,1962.0,0.9714576962283384,0.02854230377166157,0.1783893985728848,0.16411824668705402,0.5137614678899083,0.0856269113149847,0.03363914373088685,0.003567787971457696,0.014780835881753314,0.0015290519877675841,0.0045871559633027525,0.900611620795107,0.013761467889908258,0.05147808358817533,0.0290519877675841,0.0050968399592252805,0.7038735983690112,0.2961264016309888,0.29357798165137616,0.042303771661569824,0.03873598369011213,0.06167176350662589,0.23190621814475026,0.0010193679918450561
Mafra,2591.0,0.9598610575067541,0.04013894249324585,0.17213431107680432,0.1659590891547665,0.5326128907757622,0.06059436510999614,0.0331918178309533,0.0030876109610189118,0.015438054805094558,0.0034735623311462757,0.013508297954457738,0.9421072944808954,0.018139714395986106,0.021999228097259745,0.011192589733693555,0.006561173292165187,0.7140100347356233,0.2859899652643767,0.3604785796989579,0.007719027402547279,0.06020841373986878,0.09764569664222308,0.2068699343882671,0.00038595137012736397
Nazaré,305.0,0.9475409836065574,0.05245901639344262,0.07868852459016394,0.09180327868852459,0.6360655737704918,0.09180327868852459,0.04918032786885246,0.006557377049180328,0.019672131147540985,0.009836065573770493,0.01639344262295082,0.8852459016393442,0.01639344262295082,0.05245901639344262,0.029508196721311476,0.01639344262295082,0.4721311475409836,0.5278688524590164,0.2360655737704918,0.013114754098360656,0.04262295081967213,0.013114754098360656,0.1901639344262295,0.0
Óbidos,1007.0,0.9642502482621649,0.03574975173783516,0.16782522343594836,0.1211519364448858,0.573982125124131,0.0814299900695134,0.03277060575968222,0.0,0.014895729890764648,0.0029791459781529296,0.004965243296921549,0.8728897715988083,0.031777557100297914,0.05163853028798411,0.0407149950347567,0.0029791459781529296,0.6941410129096326,0.3058589870903674,0.26216484607745777,0.0903674280039722,0.029791459781529295,0.07745779543197617,0.24329692154915591,0.0
Peniche,790.0,0.9556962025316456,0.04430379746835443,0.17721518987341772,0.14556962025316456,0.5531645569620253,0.08481012658227848,0.03164556962025317,0.0,0.005063291139240506,0.0012658227848101266,0.0012658227848101266,0.9012658227848102,0.017721518987341773,0.04050632911392405,0.039240506329113925,0.0012658227848101266,0.5468354430379747,0.4531645569620253,0.21265822784810126,0.053164556962025315,0.030379746835443037,0.060759493670886074,0.17468354430379746,0.0
Sobral de Monte Agraço,678.0,0.9542772861356932,0.045722713864306784,0.22418879056047197,0.15191740412979352,0.504424778761062,0.05014749262536873,0.022123893805309734,0.0,0.02359882005899705,0.008849557522123894,0.014749262536873156,0.9557522123893806,0.0058997050147492625,0.019174041297935103,0.01032448377581121,0.008849557522123894,0.7300884955752213,0.26991150442477874,0.41297935103244837,0.0,0.07817109144542773,0.09587020648967552,0.21976401179941002,0.007374631268436578
Torres Vedras,3995.0,0.9479349186483104,0.052065081351689614,0.18072590738423028,0.14793491864831038,0.5108886107634543,0.08010012515644556,0.04030037546933667,0.002002503128911139,0.021026282853566957,0.004755944931163955,0.012265331664580726,0.9058823529411765,0.01877346683354193,0.056320400500625784,0.012265331664580726,0.006758448060075094,0.7749687108886107,0.22503128911138923,0.3964956195244055,0.031038798498122654,0.059574468085106386,0.08936170212765958,0.2723404255319149,0.0017521902377972466
Amadora,17.0,0.8823529411764706,0.11764705882352941,0.47058823529411764,0.0,0.29411764705882354,0.11764705882352941,0.058823529411764705,0.0,0.0,0.0,0.058823529411764705,0.9411764705882353,0.058823529411764705,0.0,0.0,0.0,0.6470588235294118,0.35294117647058826,0.058823529411764705,0.0,0.0,0.0,0.058823529411764705,0.0
Cascais,85.0,0.9529411764705882,0.047058823529411764,0.17647058823529413,0.1411764705882353,0.5058823529411764,0.07058823529411765,0.047058823529411764,0.0,0.0,0.011764705882352941,0.047058823529411764,0.9529411764705882,0.0,0.0,0.03529411764705882,0.011764705882352941,0.6235294117647059,0.3764705882352941,0.3058823529411765,0.0,0.12941176470588237,0.10588235294117647,0.07058823529411765,0.0
Loures,939.0,0.9456869009584664,0.054313099041533544,0.16293929712460065,0.11927582534611289,0.5654952076677316,0.07028753993610223,0.03727369542066028,0.002129925452609159,0.014909478168264111,0.003194888178913738,0.024494142705005325,0.9435569755058573,0.006389776357827476,0.026624068157614485,0.01810436634717785,0.005324813631522897,0.8306709265175719,0.16932907348242812,0.29605963791267303,0.006389776357827476,0.0724174653887114,0.058572949946751864,0.16932907348242812,0.0
Odivelas,66.0,0.9848484848484849,0.015151515151515152,0.18181818181818182,0.09090909090909091,0.5757575757575758,0.015151515151515152,0.07575757575757576,0.0,0.045454545454545456,0.0,0.015151515151515152,0.9393939393939394,0.045454545454545456,0.015151515151515152,0.0,0.0,0.6666666666666666,0.3333333333333333,0.3484848484848485,0.030303030303030304,0.06060606060606061,0.07575757575757576,0.22727272727272727,0.0
Oeiras,30.0,0.8333333333333334,0.16666666666666666,0.13333333333333333,0.0,0.6,0.03333333333333333,0.1,0.0,0.0,0.0,0.13333333333333333,0.9666666666666667,0.0,0.0,0.03333333333333333,0.0,0.8666666666666667,0.13333333333333333,0.4,0.0,0.13333333333333333,0.1,0.16666666666666666,0.0
Sintra,1616.0,0.9405940594059405,0.0594059405940594,0.18502475247524752,0.11014851485148515,0.5513613861386139,0.05631188118811881,0.03217821782178218,0.003094059405940594,0.03217821782178218,0.0049504950495049506,0.024752475247524754,0.9238861386138614,0.02042079207920792,0.03341584158415842,0.014232673267326733,0.008044554455445545,0.713490099009901,0.286509900990099,0.3347772277227723,0.009900990099009901,0.07549504950495049,0.10952970297029703,0.15532178217821782,0.0018564356435643563
Vila Franca de Xira,748.0,0.9478609625668449,0.05213903743315508,0.14572192513368984,0.14171122994652408,0.5133689839572193,0.08155080213903744,0.04679144385026738,0.0053475935828877,0.02540106951871658,0.016042780748663103,0.02406417112299465,0.9505347593582888,0.00267379679144385,0.01871657754010695,0.0066844919786096255,0.0213903743315508,0.9385026737967914,0.06149732620320856,0.3716577540106952,0.0053475935828877,0.08422459893048129,0.08823529411764706,0.2018716577540107,0.001336898395721925
Alcochete,274.0,0.8284671532846716,0.17153284671532848,0.15328467153284672,0.10583941605839416,0.5583941605839416,0.04744525547445255,0.072992700729927,0.0036496350364963502,0.0364963503649635,0.0036496350364963502,0.01824817518248175,0.9124087591240876,0.014598540145985401,0.058394160583941604,0.0072992700729927005,0.0072992700729927005,0.656934306569343,0.34306569343065696,0.2846715328467153,0.0,0.04744525547445255,0.06204379562043796,0.17153284671532848,0.0
Almada,170.0,0.9764705882352941,0.023529411764705882,0.2235294117647059,0.08823529411764706,0.5470588235294118,0.052941176470588235,0.07058823529411765,0.0,0.0058823529411764705,0.0,0.011764705882352941,0.9941176470588236,0.0,0.0058823529411764705,0.0,0.0,0.9235294117647059,0.07647058823529412,0.19411764705882353,0.0,0.03529411764705882,0.023529411764705882,0.13529411764705881,0.0
Barreiro,105.0,1.0,0.0,0.11428571428571428,0.17142857142857143,0.5523809523809524,0.14285714285714285,0.009523809523809525,0.0,0.0,0.0,0.009523809523809525,1.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.14285714285714285,0.2,0.0,0.05714285714285714,0.05714285714285714,0.08571428571428572,0.0
Moita,353.0,0.9518413597733711,0.04815864022662889,0.23229461756373937,0.1643059490084986,0.45042492917847027,0.05099150141643059,0.05099150141643059,0.0,0.028328611898016998,0.0028328611898017,0.019830028328611898,0.9688385269121813,0.0056657223796034,0.019830028328611898,0.0028328611898017,0.0028328611898017,0.9546742209631728,0.0453257790368272,0.254957507082153,0.0028328611898017,0.04815864022662889,0.0906515580736544,0.11898016997167139,0.0
Montijo,1111.0,0.7911791179117912,0.20882088208820881,0.12871287128712872,0.11341134113411341,0.558055805580558,0.0819081908190819,0.0594059405940594,0.0063006300630063005,0.026102610261026102,0.008100810081008101,0.018001800180018002,0.9135913591359136,0.013501350135013501,0.0387038703870387,0.019801980198019802,0.0144014401440144,0.7929792979297929,0.207020702070207,0.3276327632763276,0.008100810081008101,0.0405040504050405,0.0711071107110711,0.2223222322232223,0.0
Palmela,2666.0,0.9497374343585896,0.05026256564141035,0.18079519879969994,0.12003000750187547,0.5108777194298575,0.08252063015753938,0.0555138784696174,0.004126031507876969,0.02250562640660165,0.006751687921980495,0.01687921980495124,0.9366091522880721,0.028882220555138786,0.012003000750187547,0.011627906976744186,0.010877719429857465,0.8102025506376594,0.18979744936234058,0.367966991747937,0.030382595648912228,0.04838709677419355,0.09452363090772693,0.2539384846211553,0.00037509377344336085
Seixal,98.0,0.9081632653061225,0.09183673469387756,0.10204081632653061,0.07142857142857142,0.5102040816326531,0.09183673469387756,0.07142857142857142,0.0,0.08163265306122448,0.01020408163265306,0.061224489795918366,0.9591836734693877,0.01020408163265306,0.02040816326530612,0.0,0.01020408163265306,0.7346938775510204,0.2653061224489796,0.42857142857142855,0.02040816326530612,0.17346938775510204,0.1326530612244898,0.1326530612244898,0.0
Sesimbra,373.0,0.9865951742627346,0.013404825737265416,0.2546916890080429,0.15013404825737264,0.46648793565683644,0.040214477211796246,0.029490616621983913,0.002680965147453083,0.01876675603217158,0.013404825737265416,0.024128686327077747,0.967828418230563,0.005361930294906166,0.005361930294906166,0.005361930294906166,0.0160857908847185,0.8257372654155496,0.1742627345844504,0.3297587131367292,0.002680965147453083,0.0777479892761394,0.0777479892761394,0.1742627345844504,0.0
Setúbal,528.0,0.8977272727272727,0.10227272727272728,0.10606060606060606,0.15151515151515152,0.4564393939393939,0.045454545454545456,0.0928030303030303,0.00946969696969697,0.04734848484848485,0.020833333333333332,0.07007575757575757,0.9450757575757576,0.00946969696969697,0.005681818181818182,0.00946969696969697,0.030303030303030304,0.7556818181818182,0.24431818181818182,0.3768939393939394,0.011363636363636364,0.0928030303030303,0.017045454545454544,0.2765151515151515,0.0
Abrantes,2103.0,0.983357108892059,0.016642891107941038,0.05896338563956253,0.1902044698050404,0.5534950071326676,0.05706134094151213,0.0451735615786971,0.0028530670470756064,0.04184498335710889,0.0023775558725630053,0.048026628625772706,0.9781264859724204,0.0033285782215882074,0.007132667617689016,0.006181645268663814,0.005230622919638612,0.9158345221112696,0.08416547788873038,0.29624346172135047,0.0028530670470756064,0.03851640513552068,0.06371849738468854,0.17403708987161198,0.00047551117451260106
Alcanena,836.0,0.9784688995215312,0.0215311004784689,0.11961722488038277,0.18899521531100477,0.5239234449760766,0.07057416267942583,0.041866028708133975,0.0011961722488038277,0.03827751196172249,0.0,0.01555023923444976,0.9533492822966507,0.02751196172248804,0.009569377990430622,0.008373205741626795,0.0011961722488038277,0.8696172248803827,0.1303827751196172,0.36363636363636365,0.019138755980861243,0.07177033492822966,0.09090909090909091,0.22009569377990432,0.0
Constância,113.0,0.9734513274336283,0.02654867256637168,0.04424778761061947,0.22123893805309736,0.5221238938053098,0.07964601769911504,0.035398230088495575,0.0,0.008849557522123894,0.02654867256637168,0.061946902654867256,0.9557522123893806,0.0,0.008849557522123894,0.008849557522123894,0.02654867256637168,1.0,0.0,0.36283185840707965,0.008849557522123894,0.02654867256637168,0.07964601769911504,0.20353982300884957,0.0
Entroncamento,42.0,0.9761904761904762,0.023809523809523808,0.07142857142857142,0.11904761904761904,0.5476190476190477,0.07142857142857142,0.09523809523809523,0.0,0.047619047619047616,0.0,0.047619047619047616,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.30952380952380953,0.0,0.07142857142857142,0.023809523809523808,0.21428571428571427,0.0
Ferreira do Zêzere,1432.0,0.9741620111731844,0.025837988826815643,0.11941340782122906,0.22835195530726257,0.5412011173184358,0.04818435754189944,0.02863128491620112,0.002094972067039106,0.02164804469273743,0.002094972067039106,0.008379888268156424,0.9741620111731844,0.01047486033519553,0.004888268156424581,0.006284916201117319,0.004189944134078212,0.946927374301676,0.05307262569832402,0.3344972067039106,0.006284916201117319,0.07541899441340782,0.05656424581005587,0.20670391061452514,0.0013966480446927375
Ourém,3543.0,0.9878633926051369,0.01213660739486311,0.14959074230877786,0.23849844764324019,0.5232853513971211,0.04741744284504657,0.023990968106124753,0.0002822466836014677,0.010443127293254304,0.0002822466836014677,0.006209427039232289,0.9841941857183178,0.008749647191645497,0.003951453570420547,0.002540220152413209,0.0005644933672029354,0.969799604854643,0.030200395145357044,0.34434095399379056,0.004798193621224951,0.06265876375952582,0.08749647191645499,0.19870166525543326,0.0
Sardoal,699.0,0.9928469241773963,0.00715307582260372,0.10872675250357654,0.18454935622317598,0.5021459227467812,0.08297567954220315,0.05293276108726753,0.002861230329041488,0.02861230329041488,0.002861230329041488,0.034334763948497854,0.9713876967095851,0.017167381974248927,0.002861230329041488,0.002861230329041488,0.005722460658082976,1.0,0.0,0.2989985693848355,0.04005722460658083,0.058655221745350504,0.08583690987124463,0.18454935622317598,0.0
Tomar,2481.0,0.9798468359532446,0.02015316404675534,0.08343409915356712,0.17492946392583636,0.5364772269246272,0.06408706166868199,0.06408706166868199,0.00040306328093510683,0.041515517936316,0.004030632809351068,0.031035872632003223,0.9814590890769851,0.005239822652156389,0.004030632809351068,0.0048367593712212815,0.004433696090286175,0.9443772672309553,0.05562273276904474,0.3498589278516727,0.0032245062474808546,0.05804111245465538,0.09189842805320435,0.17815397017331722,0.0008061265618702137
Torres Novas,2021.0,0.9648688767936665,0.0351311232063335,0.08411677387431965,0.16180108857001485,0.5244928253339931,0.07619990103908957,0.0677882236516576,0.0029688273132112814,0.04849084611578427,0.004948045522018802,0.029193468579910935,0.9604156358238496,0.004948045522018802,0.007422068283028204,0.01929737753587333,0.007916872835230085,0.9114299851558635,0.08857001484413657,0.35724888668975757,0.002474022761009401,0.06234537357743691,0.070262246412667,0.22365165759524988,0.0014844136566056407
